#{"t_start": 1784203429.0314035, "env_id": "snake-image-v0"}
r,l,t
-10.4,5,14.351935
-10.75,4,14.355363
-11.95,7,14.36106
-12.1,4,14.364
-11.5,9,14.371856
-10.55,2,14.37366
-11.15,3,14.376297
-10.95,8,14.382764
-11.35,4,14.386753
-10.95,8,14.393896
-11.2,4,14.3972
-10.85,3,14.399436
-10.65,2,14.400846
-11.5,4,14.40402
-10.85,7,14.410509
-10.65,3,14.413535
-10.45,2,14.415392
-11.2,4,14.419437
-10.55,3,14.421601
-11.7,8,14.427707
-12.25,7,14.432553
-12.7,5,14.436424
-10.45,4,14.439198
-10.55,3,14.441409
-11.0,6,14.445854
-12.5,6,14.591838
-11.25,3,14.594375
-12.05,7,14.599225
-10.95,3,14.601536
-11.5,5,14.605379
-10.3,2,14.60699
-10.45,3,14.609374
-12.45,8,14.615372
-13.2,9,14.622338
-12.0,6,14.626895
-11.6,6,14.631398
-12.75,8,14.6375
-10.45,2,14.638907
-10.85,3,14.640974
-12.45,8,14.647253
-12.2,8,14.653384
-11.05,7,14.658407
-10.4,2,14.659801
-11.5,6,14.664171
-12.85,7,14.669528
-11.75,6,14.673697
-12.55,7,14.679014
-12.45,8,14.685712
-11.35,4,14.829096
-11.2,4,14.832065
-1.75,8,14.838211
-10.45,2,14.839626
-11.1,6,14.844238
-10.15,2,14.845718
-10.55,2,14.847174
-10.55,2,14.848627
-11.3,5,14.852561
-12.5,6,14.857103
-11.75,6,14.861472
-12.8,8,14.867382
-12.1,4,14.870777
-10.9,5,14.874309
-10.35,3,14.876408
-10.95,3,14.879199
-10.6,5,14.88264
-11.7,5,14.886634
-11.35,7,14.891448
-11.45,3,14.893763
-10.25,3,14.895909
-12.25,7,14.900926
-11.3,5,14.904797
-11.2,4,14.907601
-11.35,4,14.910725
-11.05,6,14.914999
-11.65,7,14.92018
-11.8,4,15.062818
-10.85,7,15.067921
-10.4,5,15.071534
-12.5,6,15.07581
-11.65,4,15.079134
-12.6,9,15.085663
-12.6,9,15.092093
-13.1,8,15.09823
-12.1,5,15.102109
-11.65,7,15.107269
-10.7,5,15.111043
-10.85,3,15.113208
-11.35,6,15.117506
-10.45,2,15.119173
-11.15,4,15.122196
-12.1,8,15.127799
-12.0,6,15.132072
-1.85,6,15.136601
-12.0,6,15.140765
-10.75,2,15.142332
-13.4,9,15.149038
-10.75,3,15.151132
-13.45,7,15.295188
-10.55,6,15.299461
-11.15,7,15.3046
-12.1,9,15.311643
-10.1,2,15.313096
-11.45,7,15.318086
-10.25,3,15.320505
-11.95,7,15.325447
-11.05,4,15.328546
-11.95,7,15.333548
-12.0,8,15.339185
-11.8,4,15.342022
-11.15,3,15.34442
-10.7,5,15.347932
-10.25,4,15.351073
-10.9,4,15.354087
-0.3,4,15.356862
-11.05,7,15.362051
-12.5,6,15.366445
-1.7,6,15.370811
-12.8,8,15.37667
-10.9,4,15.379891
-11.6,6,15.384219
-12.5,9,15.529648
